uniq_id,crawl_timestamp,product_url,product_name,product_description,list_price,sale_price,brand,item_number,gtin,package_size,category,postal_code,available
1a44a214999c065a2503d98cab1bbd9f,2020-03-10 03:31:42,https://www.cymbalstore.com/ip/CLR-BBQ-Grill-Cleaner-Powerful-Foaming-Barbecue-Grill-Cleaner-26-Oz-Spray-Bottle/37896511,CLR Grill Cleaner,"CLR Grill Cleaner effortlessly removes baked-on food, grease, and grime from your grill grates and other outdoor cooking equipment. This powerful foaming cleaner works on stainless steel, steel, and porcelain enamel. Its non-toxic, non-flammable formula is safe for home use. The foaming trigger allows for easy application and spot treatment on both the inside and outside of grills, smokers, and deep fryers. Get your grill in tip-top shape with CLR Grill Cleaner!",9.55,4.95,CLR,552974123,0078291319125,,Patio & Garden | Grills & Outdoor Cooking | Grills | Grill Tools & Accessories | Grill Cleaning Tools,,t
9d10a19d84d33726c860f6eacf9e3d20,2020-03-10 07:04:45,https://www.cymbalstore.com/ip/Wally-s-Ear-Candles-Beeswax-Family-Pack-12-Candles/125105342,Wally's Ear Candles,Experience the gentle cleansing power of Wally's Ear Candles. This family pack contains 12 handcrafted candles made with 100% natural beeswax and unbleached cotton muslin. Enjoy a traditional method for ear wax removal in the comfort of your own home. Each box contains 12 individual candles.,67.55,67.55,Wallys Natural Products,"",0728072512022,,Home | Decor | Candles & Home Fragrance | Candles,,t
324b2e2a14e0139a516ad2071d17e6ac,2020-03-10 04:14:35,https://www.cymbalstore.com/ip/Hot-Shot-MaxAttrax-Ant-Bait-4-Count/12444068,MaxAttrax Ant Bait,"Eliminate ants with MaxAttrax Ant Bait. This powerful bait targets the colony, killing the queen and destroying the entire infestation within 24 hours. Safe for indoor and outdoor use, the child-resistant bait stations tackle both sugar- and grease-feeding ants. Each pack contains four 0.07-oz traps for long-lasting control, working for up to 3 months. Get rid of ants anywhere they're a problem with MaxAttrax.",2.83,2.83,Hot Shot,"",0071121020406,,Patio & Garden | Garden Center | Insect & Pest Control,,t
db0704e39c959b98b967f54770f6e2f1,2020-03-10 04:07:21,https://www.cymbalstore.com/ip/Urbanest-Off-White-Cotton-With-Gray-Trim-Chandelier-Lamp-Shade-3x5x4-5/313140645,Chandelier Lamp Shade,"Enhance your chandelier's elegance with this Urbanest Off White Cotton Chandelier Lamp Shade. Featuring a classic empire shape and subtle light gray trim, this shade adds a touch of sophistication to any room. Designed for candelabra bulbs with a clip-on attachment, it measures 3\"" (top), 5\"" (bottom), and 4.5\"" (height). Crafted from quality cotton, it diffuses light beautifully. Recommended for use with bulbs up to 40 watts. Single shade included.",9.99,9.99,Urbanest,"",0600736124003,,Home | Decor | Lighting & Light Fixtures | Lamps | Lamp Shades,,t
bee2b8d12256fa6b18a513d548de6773,2020-03-10 03:51:17,https://www.cymbalstore.com/ip/Inline-Plastics-Safe-T-Fresh-16-oz-Clear-Polyethylene-Tamper-Resistant-Square-Hinged-Food-Container-240-Case/177888451,Safe-T-Fresh 16 oz. Square Hinged Container,"The Safe-T-Fresh 16 oz. Square Hinged Container features a built-in Safe-T-Gard tear strip lock, providing assurance that your product remains untouched after packaging. This user-friendly lock is easily removed, while the container remains intact for resealing. Ideal for fresh fruit, deli items, and baked goods. This container prevents tampering, eliminates the need for shrink bands, and offers reliable leak resistance. The Safe-T-Gard ensures product integrity and consumer confidence.",63.04,63.04,Safe-T-Fresh,"",0707068005182,,Home | Kitchen & Dining | Kitchen Storage & Organization | Food Storage,,t
0de5e8decde721942afbc87dc4f11dea,2020-03-10 01:03:55,https://www.cymbalstore.com/ip/Surya-Frontier-FT-576-Area-Rug/42062698,Surya Frontier Rug,"The Surya Frontier Rug brings warmth and texture to any space. Hand-woven from 100% wool, this rug boasts a low pile height of .16 inches. Available in a range of colors and sizes, the Surya Frontier offers a touch of handcrafted elegance made in India. Find the perfect Surya Frontier Rug to complement your home.",481.99,481.99,Surya,"",0764262737820,,Home | Decor | Rugs | Area Rugs | All Area Rugs,,t
ef3175ae608c736723467ef3be9d0784,2020-03-10 04:59:51,https://www.cymbalstore.com/ip/OCEAN-BREEZES-Mixer-Melt-or-Wax-Tart-by-Courtneys-Candles/167856131,Ocean Breezes Wax Melt,"Escape to paradise with Ocean Breezes Wax Melt. This delightful fragrance features a Spanish eucalyptus base, accented by sweet rose top notes. A floral heart of orange gardenia and French lavender blends seamlessly with warm vanilla, amber, and sweet musk. Enjoy long-lasting fragrance and value with this versatile melt, compatible with any wax warmer including Illumination, Tyler, and Pluggable warmers.",1.95,1.95,Courtneys Candles,"",0713754907661,,Home | Decor | Candles & Home Fragrance | Wax Warmers,,t
39d463324c92f5f2c7d86ca5825844e6,2020-01-24 11:34:40.017939,https://www.cymbalstore.com/ip/Azalea-Bush/765432109C,Azalea,"Brighten your garden with the Azalea! This stunning perennial bush adds vibrant color with its pink, purple, and white flowers. Reaching approximately 3 feet, the Azalea is beloved for its beauty and ability to attract pollinators. Thriving in cool, moist climates with well-drained soil, it's ideal for USDA zones 5-9.",5.00,5.00,Garden World,,4960426437848,,Patio & Garden | Garden Center | Bushes,,t
3622cda56a222d522ec9d9da734e3541,2020-01-24 10:50:13,https://www.cymbalstore.com/ip/Artistic-Weavers-Vogue-Claire-2-x-3-Rectangular-Area-Rug/945644702,Artistic Weavers Claire Rug,"Add chic charm to your home with the Artistic Weavers Claire Rug. This radiant rug features an exquisite 100% cotton trellis pattern and striking colors. Its affordable and durable design makes it a prime example of impeccable artistry, bringing a touch of divine style to any room.",24.99,24.99,Artistic Weavers,"",0889292018753,,Home | Decor | Rugs | Area Rugs | All Area Rugs,,t
efeedaa43b5d305a9214f62aa40fc5b0,2020-01-24 19:58:57,https://www.cymbalstore.com/ip/Removable-Water-Activated-Wallpaper-College-Football-Football-Football-Sports/250985740,Removable Sports Wallpaper,"Transform any room with Removable Sports Wallpaper. This prepasted wallpaper features a water-activated adhesive, making installation a breeze \u2013 simply soak and smooth! It's fully removable and recyclable, ideal for renters, accent walls, and temporary d\u00e9cor. Printed with eco-friendly, water-based inks on FSC Certified paper in the USA. Available in various roll lengths. Not recommended for textured walls. Perfect for adding a sporty touch to kids' rooms, kitchens, and nurseries. Designs are created by independent artists.",50.0,50.0,Roostery,"",250985740,,Home Improvement | Paint | Wallpaper,,t
b93bf7bd7ed3a2f3cc7f4191e7202355,2020-03-10 01:52:20,https://www.cymbalstore.com/ip/Fish-Bass-Small-Mouth-Canvas-Fabric-Decorative-Pillow/54502877,Bass Canvas Pillow,"Enhance your living space with the Bass Canvas Pillow. Featuring water and mildew-resistant, full-color dyed fabric, this pillow adds a vibrant touch to indoor or outdoor settings. Includes both the cover and pillow form. Made from durable, stain and fade-resistant polyester canvas, it's designed for lasting beauty. Approximately 12x16 inches. Machine washable for easy care. A handcrafted piece that brings artistry and comfort to your home.",25.42,25.42,Carolines Treasures,570364145,0615872794188,,Home | Teens Rooms | Teens Decor | Teens Decorative Pillows,,t
7464cf6c851f619b307f690560398d4d,2020-01-24 13:13:03,https://www.cymbalstore.com/ip/70941-Food-Storage-Container-9-Cup-Square-2-Ct-Quantity-1/924277144,9-Cup Square Food Storage Container Set,"Keep food fresh with the 9-Cup Square Food Storage Container Set. This set includes two 9-cup square containers, perfect for leftovers, meal prepping, or storing pantry staples. Made by Ziploc, these containers are ideal for organized food storage in your kitchen. Each pack contains one set.",31.95,31.95,ziploc,"",0997963817441,,Home | Kitchen & Dining | Kitchen Storage & Organization | Food Storage,,t
8f6c1666f05fc470faf2f6991dcb0f49,2020-03-10 03:12:28,https://www.cymbalstore.com/ip/airBOSS-Anywhere-Dehumidifier-Mini-Dehumidifier-with-Fresh-Linen-Scent-10-6-Oz/55717402,airBOSS Anywhere Dehumidifier,"The airBOSS Anywhere Dehumidifier tackles excess moisture, creating a cleaner, drier environment in small spaces. Its powerful drying crystals absorb moisture, protecting against dampness, rust, and musty odors in closets, bathrooms, or anywhere moisture accumulates. This dehumidifier helps reduce allergens like dust mites and mold for easier breathing. Enjoy moisture control and a subtle fresh linen fragrance. Perfect for closets, kitchens, bathrooms, RVs, and more. Simply discard collected liquid after use. Explore other airBOSS odor-eliminating products for a fresh home.",14.05,14.05,AIRBOSS,564107810,0070922053439,,"Home Improvement | Heating, Cooling, & Air Quality | Air Quality | Parts and Accessories | Dehumidifier Accessories",,t
255953b45428203a26b24b0b3cb754e5,2020-01-24 10:53:10,https://www.cymbalstore.com/ip/Surya-Athena-ATH-5035-Area-Rug/19874301,Surya Athena Rug,"The Surya Athena Rug features a beautiful floral design set against an ivory backdrop. Hand-tufted from 100% wool, this rug offers a plush pile of 0.62 inches for a comfortable feel underfoot. Crafted in India, the Athena Rug will add a touch of elegance to any room. Available in your choice of rug size.",1392.6,1392.6,Surya,"",0764262373431,,Home | Decor | Rugs | Area Rugs | All Area Rugs,,t
55c40d01d3a1b95d68a003bef3f823bc,2020-03-10 01:51:16,https://www.cymbalstore.com/ip/Star-Wars-Classic-TIE-Fighter-Decorative-Pillow/50754165,TIE Fighter Decorative Pillow,"Add a touch of the Empire to your decor with the TIE Fighter Decorative Pillow. This 16\"" x 16\"" pillow features a 200 GSM Velboa front and an 85 gsm microfiber back for ultimate comfort. Officially licensed, this Star Wars pillow is perfect for fans of all ages. Exclusively available at Walmart.com, this decorative pillow is a must-have for any Star Wars collection.",8.04,8.04,Star Wars,"",0032281295264,,Home | Kids Rooms | Kids Bedding | Kids Pillows,,t
ed5bf072d20e1ff88f7fa49ed921a7fa,2020-03-10 01:51:05,https://www.cymbalstore.com/ip/Rooster-and-Hens-Chickens-in-the-Barn-Fabric-Decorative-Pillow/162293024,Barnyard Fowl Pillow,"Brighten your patio or seating area with the Barnyard Fowl Pillow. This vibrant, full-color artwork pillow adds a touch of charm to any outdoor space. Measuring approximately 12x16 inches, it features a durable, water-resistant polyester canvas fabric that's mildew, stain, and fade resistant. Perfect for indoor or outdoor use. Includes both the sham and pillow form. Machine washable for easy care. Note: Handmade, so slight size variations may occur.",26.08,26.08,Carolines Treasures,570400328,0638508181756,,Patio & Garden | Patio & Outdoor Decor | Outdoor Pillows,,t
680d31ab89aecd481a1c33f875170244,2020-01-24 10:56:04,https://www.cymbalstore.com/ip/86-Hotel-Quality-Grommet-Top-Jacquard-1-Panel-Gold-Solid-Thermal-Foam-Lined-Blackout-Heavy-Thick-Window-Curtain-Drapes-Bronze-Grommets-84-Length/189639621,Jacquard Blackout Curtain,"Achieve superior privacy and energy efficiency with the Jacquard Blackout Curtain. Each panel measures 37\""W x 84\""L. Featuring a white foam backing, these curtains block up to 80% of light, reducing noise and insulating against heat and cold. Ideal for decorative rods 2\"" or less in diameter. Machine washable for easy care. One thermal panel included.",7.00,7.00,SAMIMPORT-2011,"",0690684001792,,Home | Decor | Curtains & Window Treatments | Curtains | Kitchen Curtains,,t
f9bb639d325e86fcd24ae284a9c4e331,2020-03-10 01:04:37,https://www.cymbalstore.com/ip/Surya-Rio-RIO2307-Indoor-Area-Rug/705452579,Surya Rio Rug,"The Surya Rio Rug boasts a soothing blue and gray medallion design, bringing elegant relaxation to your space. Machine-made from durable polypropylene, this rug is built to withstand high foot traffic in well-used rooms. Choose from available sizes to perfectly complement your d\u00e9cor. Experience long-lasting quality and timeless style with the Rio Rug.",30.60,30.60,Surya,"",0888473752103,,Home | Decor | Rugs | Area Rugs | All Area Rugs,,t
6772008c56dd5be0246b5dd3a49e110e,2020-03-10 01:02:22,https://www.cymbalstore.com/ip/Little-Bedding-by-NoJo-Ombre-Girls-Bedroom-Curtain-Panel/38694392,Ombre Curtain Panel,"Add a touch of playful elegance to any room with the Ombre Curtain Panel. This rod-pocket panel effortlessly hangs on standard-size windows and includes a tie-back for controlled light. The fully lined, 100% polyester construction offers both privacy and style. The timeless ombre design in pink complements kids' bedrooms, living areas, and more, bringing warmth and beauty to your space.",19.49,19.49,Little Bedding by NoJo,553061158,0085214097541,,Home | Decor | Curtains & Window Treatments | Curtains | Kids Curtains,,t
70a961aa01e845be4b3bb0830f81e09c,2020-03-10 04:06:23,https://www.cymbalstore.com/ip/Mediterranean-Electric-LED-Night-Light-Lamp-Lighthouse-Lantern-Table-Home-Decor-Christmas-Gift/499559797,Mediterranean Lighthouse Lantern,"Bring a fresh sea breeze to your room with the Mediterranean Lighthouse Lantern. This charming iron lantern features a flashing bottom night light and a delightful Mediterranean style. Decorated with shell nets and a hollow tower window, it's a perfect decorative piece and a thoughtful gift. Includes 3 LR41 batteries. Size: 14.5 x 6.5cm. Please note: Style is sent randomly.",11.33,11.33,Kadell,"",499559797,,Home | Decor | Lighting & Light Fixtures | Night Lights,,t
475bc717a527515949df7c70170699f2,2020-03-10 03:56:12,https://www.cymbalstore.com/ip/Safer-Brand-RTU-32-oz-Moss-and-Algae-Killer-and-Surface-Cleaner/21780260,Moss & Algae Killer,"Moss & Algae Killer effectively eliminates unwanted moss and algae from decks, roofs, siding, walkways, lawns, and more. This ready-to-use formula leverages the power of potassium salts of fatty acids for effective results without mixing. The water-based solution is non-corrosive to metals, contains no zinc or iron, and is non-staining on most surfaces. OMRI Listed.",14.12,14.12,Woodstream,"",0024654553255,,Patio & Garden | Garden Center | Insect & Pest Control,,t
52a40787aac0478d76174a5b0d9e33c9,2020-01-24 10:47:32,https://www.cymbalstore.com/ip/Yoga-Sprout-Baby-Boy-and-Girl-Mink-Blanket-with-Sherpa-Backing-Lace-Garden/639144323,Mink Sherpa Baby Blanket,"Wrap your little one in cozy comfort with our Mink Sherpa Baby Blanket. This super-soft blanket features a plush mink front and a warm sherpa backing, perfect for snuggling. At 30 x 40 inches, it's ideal for the nursery, stroller, or car seat. Gentle on baby's skin and machine washable for easy care, this blanket provides a warm and secure space for rest and relaxation.",9.99,9.99,Yoga Sprout,571714946,0660168950533,,Home | Decor | Throws | Sherpa Throws,,t
41197717d3c98ede2d706d88a1b66a08,2020-01-24 10:32:40,https://www.cymbalstore.com/ip/3dRose-cute-bee-with-pacifier-in-mouth-Single-Toggle-Switch/163092724,Bee Pacifier Toggle Switch,"Brighten up your space with the adorable \""Bee Pacifier Toggle Switch\"" cover. This durable, scratch-resistant metal light switch cover features a charming bee with a pacifier design and a high-gloss finish that won't fade. Matching screws are included for a seamless installation. Easy to clean and adds a delightful touch to any room. Dimensions: 3.5\"" H x 5\"" W.",10.59,10.59,3dRose,550489649,0888414750052,,"Home Improvement | Electrical | Dimmers, Switches, and Wall Plates | All Dimmers, Switches & Wall Plates",,t
e77aa07e19031d2ef42194e35ae3df75,2020-03-10 01:03:15,https://www.cymbalstore.com/ip/Surya-Konya-KON1019-Area-Rug/737461281,Surya Konya Rug,"Add vibrant artistry to your space with the Surya Konya Rug. This machine-woven rug features a low pile of durable polypropylene, offering both style and practicality. Its bright pattern brings an artsy flair to any room, while the low pile height makes it easy to maintain. Enjoy the perfect blend of comfort and contemporary design in your home.",30.60,30.60,Surya,"",0888473765974,,Home | Decor | Rugs | Kitchen Rugs,,t
faa2891c334ce44ed20a85281034be4d,2020-03-10 04:05:38,https://www.cymbalstore.com/ip/Mr-Beams-MB710-WHT-02-02-Automatic-Battery-Powered-Motion-LED-Night-Light-White/650211067,Motion Activated LED Night Light,"Instantly enhance safety with the Motion Activated LED Night Light. This battery-powered light provides 15 lumens of soft, downward-facing LED illumination, automatically activated by motion. Perfect for hallways, bathrooms, and bedrooms, its motion-sensing technology ensures light only when you need it. Includes 2 lights per pack. Uses AAA batteries.",22.11,22.11,Mr Beams,"",0815995022025,,Home | Decor | Lighting & Light Fixtures | Night Lights,,t
1d665cce1b07a76b3f1de882c2b94c09,2020-03-10 03:31:59,https://www.cymbalstore.com/ip/4x6-Classic-Detailed-Black-Picture-Frame/762597873,Black Picture Frame,"Showcase your cherished memories in our elegant Black Picture Frame. This frame boasts a classic black finish and high-quality construction. It features a versatile design, allowing for both vertical and horizontal display on tabletops with its built-in easel, or wall mounting with included hangers. The frame includes a protective glass insert and a luxurious black velvet backing. Designed to hold a 4x6 inch photo. Wipe clean with a dry cloth. Individually boxed for safe delivery.",9.56,9.56,DANG FOODS,565604463,0751148071086,,Home | Decor | Picture Frames,,t
74a6f6840e65d28040734f9c1a5a9974,2020-01-24 13:53:38,https://www.cymbalstore.com/ip/Royal-Designs-14-Deep-Empire-Side-Pleat-Lamp-Shade-Eggshell/148470939,Empire Lamp Shade,"The Empire Lamp Shade features an elegant, classic design complementing any style home. Crafted from quality silk-type shantung or linen fabrics, it boasts a polished brass finish spider fitter compatible with various fixtures. Its durable metal frame ensures longevity. Measures 8 x 14 x 11 (Top x Bottom x Height). Please measure your existing shade before purchase. A replacement harp may be needed for optimal fit.",83.93,83.93,Royal Designs,"",0742574148381,,Home | Decor | Lighting & Light Fixtures | Lamps | Lamp Shades,,t
73f3d3b4f6b0a90039bed13929dda65f,2020-01-24 21:04:44,https://www.cymbalstore.com/ip/4-Person-Inflatable-Hot-Tub-Outdoor-Jets-Portable-Heated-Bubble-Spa-Massage-New/717297179,AquaLuxe Spa,"Escape into relaxation with the AquaLuxe Spa, a 4-person inflatable hot tub perfect for outdoor enjoyment. Featuring powerful jets and a heated bubble spa massage, this portable oasis brings the spa experience to your backyard. Enjoy soothing warmth and rejuvenating hydrotherapy with the AquaLuxe Spa. New, unbranded, and ready for easy setup and instant relaxation.",885.86,885.86,unbrand,"",0997252016128,,Patio & Garden | Hot Tubs & Saunas | Hot Tubs | Shop Hot Tubs by Size | 4 Person Hot Tubs,,t
7c3ab87be22b190f49587fb6307041ed,2020-01-24 15:23:07,https://www.cymbalstore.com/ip/Ceramic-Plug-In-Wax-Warmer-Jack-o-Lantern-Design/913940883,Ceramic Wax Warmer,"Add festive fragrance to your Halloween home with this Ceramic Wax Warmer. This ceramic plug-in features a charming Jack-o-Lantern design, perfect for melting your favorite wax melts and filling your space with spooky scents. Simple to use and visually appealing, this wax warmer is a delightful addition to your seasonal d\u00e9cor.",30.40,30.40,Darice,571537178,0082676368981,,Home | Decor | Candles & Home Fragrance | Wax Warmers,,t
6758c58442ec8d0de94cfbb6e2c9004f,2020-01-24 11:52:19,https://www.cymbalstore.com/ip/Array-Dining-Side-Chair-Set-of-2-in-White/496726770,Array Dining Side Chairs,"Enhance your dining space with the Array Dining Side Chairs. This set of two chairs features a vintage French design with saber-shaped weathered wood legs and a shield back with button tufting, offering a touch of elegance. Enjoy comfortable dining with a generously padded seat and soft polyester upholstery. These chairs also include non-marking foot caps to protect your floors and support up to 331 pounds. No assembly required.",342.19,342.19,Modway,574446284,0889654149392,,Home | Furniture | Kitchen & Dining Furniture | Dining Chairs | Shop by Material | Wood Dining Chairs,,t
2427bd24e4525bf9f7c3a068bc9937a2,2020-01-24 10:44:14,https://www.cymbalstore.com/ip/Baby-Doll-Bedding-Unique-4-Piece-Crib-Bedding-Set-in-Green-Apple/550205880,Crib Bedding Set,"This Crib Bedding Set provides comfort and style for your baby's nursery. Includes a soft comforter, protective bumper, tailored dust ruffle, and fitted sheet to fit most standard cribs. The elegant comforter and bumper feature color ribbon detailing woven through delicate lace, finished with a charming ruffle. Crafted from solid white poly-cotton fabric, this durable and machine washable set is fully manufactured in the USA. Provides a safe and beautiful sleep environment for your little one.",129.95,129.95,Baby Doll Bedding,"",0009243164319,,Home | Bedding | Bedding Sets | Comforter Sets,,t
abbd208799bf35c22e529cc7fc3a0d15,2020-03-10 00:59:51,https://www.cymbalstore.com/ip/Surya-Madeline-Indoor-Area-Rug-Mustard-Pale-Pink/594278356,Surya Madeline Rug,"The Surya Madeline Rug brings a touch of springtime charm to your home with its whimsical floral and leaf pattern. Soft shades of pale pink and light green blend with mustard over a white ground, creating a cheery and vivid accent for any room. A fine choice in rugs, the Surya Madeline is meticulously crafted to meet the highest standards, ensuring quality and style from design to production. Elevate your space with this artistic and trend-setting area rug.",192.99,192.99,Surya,"",0889292103121,,Home | Decor | Rugs | Area Rugs | All Area Rugs,,t
4c19fc0f6958279d6108f6d8c217e5b8,2020-03-10 01:08:32,https://www.cymbalstore.com/ip/SmartBlock-Blackout-Curtain-Liner-Rod-Pocket-White/931079911,SmartBlock Liner,"Transform any curtains into blackout drapes with the SmartBlock Liner. This 80-inch rod pocket liner, in white, uses a thick polyester weave to block out light, creating a darker, more comfortable environment. Beyond light blocking, the SmartBlock Liner also helps absorb noise and insulate against temperature changes, contributing to better energy efficiency in your home. Upgrade your existing curtains with the easy-to-install SmartBlock Liner.",20.28,20.28,SMARTBLOCK,"",0815133020326,,Home | Decor | Curtains & Window Treatments | Curtains | Blackout Curtains,,f
3ab7f6e3cab4742650375fc47e48bbac,2020-03-10 04:06:19,https://www.cymbalstore.com/ip/Savoy-House-GL764-Glass-Shade/31995984,Savoy House Glass Shade,"Replace or refresh your Savoy House fixture with this genuine Savoy House Glass Shade. Featuring a cream marble glass, this shade is compatible with a variety of Savoy House lighting designs. Its classic bell shape offers timeless appeal. Restore your fixture's beauty or update its style with this easy replacement shade.",17.9,17.9,Savoy House,"",0822920061752,,Home | Decor | Lighting & Light Fixtures | Lamps | Lamp Shades,,t
d32bf58f41b8ed6763e102f1de540da4,2020-03-10 01:05:20,https://www.cymbalstore.com/ip/Artistic-Weavers-Middleton-Mia-2-x-3-Rectangular-Area-Rug/178492733,Artistic Weavers Middleton,"The Artistic Weavers Middleton rug offers timeless elegance to your home. This exquisite rug features a striking oriental design and smooth coloring, radiating both opulence and classic charm. An ideal addition to any space, the Middleton will uphold a style of divine d\u00e9cor for generations.",33.0,33.0,Artistic Weavers,564521731,0889292016865,,Home | Decor | Rugs | Area rugs | All area rugs,,t
17c6abdec4add6b6845486890f97da4d,2020-03-10 01:30:15,https://www.cymbalstore.com/ip/Mommy-s-Helper-Soft-Edge-Guards-4-pk-17-Soft-Cushion-Protectors-for-Sharp-Edges/50742072,EdgeGuard Protective Cushions,"Protect your little ones from bumps and bruises with EdgeGuard Protective Cushions. This 4-pack of soft, cushion protectors easily attach to sharp edges, transforming dangerous corners into safer spaces. Keep your home worry-free and child-friendly with these essential safety cushions.",7.54,7.54,Mommys Helper,557261049,0036768326748,,Home Improvement | Hardware | Furniture Hardware | Edge and Corner Guards,,t
c2804d52de4c7082df5c48e2ef8d8bdf,2020-01-24 10:56:16,https://www.cymbalstore.com/ip/SSS-2-PC-Pink-Solid-Blackout-Room-Darkening-Panel-Curtain-Set-Two-2-Window-Treatments-of-37-Wide-x-84-Length-Each-Panel/976342645,Pink Solid Blackout Curtain Set,"Enhance your space with this Pink Solid Blackout Curtain Set. Each set includes two blackout window panels (37\""W x 84\""L each) featuring a foam backing for enhanced light blocking and privacy. Please note: Due to closeout pricing, material (Jacquard, Silk, or Microfiber) and grommet color (Bronze or Silver) may vary. You'll receive two panels per set.",13.50,13.50,SAMIMPORT-2011,"",0690684185485,,Home | Decor | Curtains & Window Treatments | Curtains | Blackout Curtains,,t
f1d232ad61b3667f3a2faebdbdd93a32,2020-03-10 00:50:16,https://www.cymbalstore.com/ip/100-Waterproof-Mattress-Terry-Premium-Cotton-Hypoallergenic-inch-Mattresses-Bed-Queen-Deep-Cover-Pocket-Fitts-Up-Protector-21/167576406,Premium Waterproof Mattress Protector,"Enjoy worry-free relaxation with our Premium Waterproof Mattress Protector! Crafted from premium cotton terry, this breathable protector features a waterproof backing that guards against sweat, stains, spills, dust mites, allergens, and bacteria. Its deep pocket design and strong elastic ensure a secure fit on mattresses up to 21\"" deep. Ideal for families, allergy sufferers, or anyone seeking a clean and healthy sleep environment. Machine washable and backed by a 10-year warranty for lasting peace of mind.",24.49,24.49,Nestl Bedding,"",0840073639109,,Home | Bedding | Mattress covers & protectors | Fitted mattress protectors,,t
148c32637776e90cbc29b1e15726b2b3,2020-01-24 13:54:45,https://www.cymbalstore.com/ip/Royal-Designs-12-Bottom-Scalloped-Bell-Lamp-Shade-in-White-6-x-12-x-10-25/145634933,Royal Designs White Scalloped Bell Lamp Shade,"Elevate your lighting with the Royal Designs White Scalloped Bell Lamp Shade. This classic design, crafted from high-quality fabric, complements both traditional and contemporary decor. Featuring a polished brass finish spider fitter for easy coordination and a durable metal frame for lasting quality. Dimensions: 6 x 12 x 10.25 (Top x Bottom x Height). Remember to measure your existing shade before purchase, and consider a replacement harp for optimal fit.",65.39,65.39,Royal Designs,"",0742574139464,,Home | Decor | Lighting & Light Fixtures | Lamps | Lamp Shades,,t
c4a3ee778dfab284c60b2e3616c82b9e,2020-01-24 10:55:52,https://www.cymbalstore.com/ip/Brown-Heavy-95-32-Solid-Silk-Blackout-Quality-Grommets-Curtain-Faux-Window-Grommet-Thick-Top-Lined-Silver-1-Panel-Foam-Length-Drapes-Hotel-Thermal/104480914,Thermal Blackout Curtain,"Thermal Blackout Curtain: Enhance your home with our energy-efficient thermal blackout curtain. Each panel measures 37\""W x 95\""L and provides excellent privacy while insulating against heat and cold. The white foam backing blocks up to 80% of light, offering superior room darkening and noise reduction compared to ordinary curtains. Fits decorative rods 2\"" or less in diameter. Machine washable for easy care.",7.00,7.00,SAMIMPORT-2011,"",0690684003987,,Home | Decor | Curtains & Window Treatments | Curtains | Blackout Curtains,,t
41d3e2c50aa727aab500cbcd9fbb672c,2020-03-10 09:41:06,https://www.cymbalstore.com/ip/LED-Flashlight-with-Magnetic-Swivel-Base-and-Hanging-Hook-250-Lumen-Dual-Beam-Work-Lamp-for-Auto-Repair-Hiking-Roadside-Assistance-by-Stalwart/55317512,Professional LED Work Light,"The Professional LED Work Light provides versatile illumination with its COB LED panel for broad lighting and focused LED beam for precision work. Featuring a strong magnetic base and convenient hanging hook, this portable work light easily attaches to metal surfaces or hangs for hands-free use. Emitting 250 Lumens, it's ideal for auto repairs, camping, emergencies, and more. Its swivel base offers 180\u00b0 motion with the magnet or 360\u00b0 with the hook. Compact and measuring 8.5 inches, it's perfect for workshops, vehicles, or boats. Requires 3 AA batteries (not included).",14.03,14.03,Stalwart,557460598,0886511977266,,Home Improvement | Home Safety | Flashlights | All Flashlights,,t
94235115afd3916d799cff9c8dd6286b,2020-03-10 03:47:38,https://www.cymbalstore.com/ip/InterDesign-Franklin-Soap-Pump-Dispenser-Frosted/46700904,Franklin Soap Dispenser,"The Franklin Soap Dispenser offers a modern and practical solution for dispensing soap in your kitchen or bathroom. This refillable dispenser holds 12 oz and features a wide opening for effortless refills. Its durable plastic construction and rust-proof chrome pump head ensure long-lasting use. With dimensions of 3.5\"" in diameter and 7.75\"" in height, the Franklin dispenser adds a touch of style to any sink.",11.95,11.95,iDesign,554516944,0081492456476,,Home | Bath | Bathroom Accessories,,t
f45c9ae8325dc3a58507fbf5746b795d,2020-01-24 10:23:44,https://www.cymbalstore.com/ip/Stokke-Tripp-Trapp-Cushion-Basic-Beige-Stripe/33026255,Stokke Tripp Trapp Basic Cushion,"Enhance your child's Tripp Trapp highchair with the Stokke Tripp Trapp Basic Cushion. Designed specifically for the Tripp Trapp, this cushion adds comfort and support, encouraging longer and more enjoyable mealtimes. Featuring a padded design and 100% Polyester filling, it easily attaches to the back and seat of the highchair. Personalize your Tripp Trapp and provide a cozy seating experience for your little one.",37.40,37.40,Stokke,"",0816559101637,,Home | Kitchen & Dining | Kitchen & Table Linens | Table Linens | Chair Pads & Chair Cushions,,t
